X坐標,Y坐標,原地址,結果地址,說明
206688.113,2684376.491,清水區中山路127-3號,臺中市清水區清水里9鄰中山路127之3號,[臺中市]	 { 模糊比對 } (清水區)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(127-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
306738.148,2769194.847,台北市莊敬路235號,臺北市信義區景新里6鄰莊敬路235號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
200833.979,2640947.953,彰化縣北斗鎮四維路66號,彰化縣北斗鎮西安里1鄰四維路66號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
327628.000,2731080.920,羅東鎮愛國路86號,宜蘭縣羅東鎮竹林里21鄰愛國路86號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
306725.473,2764160.516,台北市興隆路四段159-1號,臺北市文山區順興里6鄰興隆路四段159之1號,[臺北市]	 { 模糊比對 } (興隆路)	找到符合的[路街名]，(4段)	找到符合的[路段]，(159-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301719.163,2778092.296,台北市自強街27號,臺北市北投區福興里11鄰自強街27號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
166918.110,2585824.930,嘉義縣布袋鎮永安里265號,嘉義縣布袋鎮永安里20鄰大寮265號,[嘉義縣]	 { 模糊比對 } (布袋鎮)	找到符合的[鄉鎮市區]，(永安里)	找到符合的[村里]，(265號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
186325.170,2647763.135,彰化縣芳苑鄉草湖村仁愛路18號,彰化縣芳苑鄉草湖村6鄰仁愛路18號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
300111.681,2769217.745,台北市西園路二段105號,臺北市萬華區雙園里14鄰西園路二段105號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
202915.210,2662842.300,彰化市仁愛路124號,彰化縣彰化市彰安里23鄰仁愛路124號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
191700.130,2509866.360,高雄市大樹區大樹里中興南路119號,高雄市大樹區大樹里3鄰中興南路119號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
305879.133,2769076.711,台北市通化街148號,臺北市大安區通安里16鄰通化街148號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
303979.215,2778072.869,台北市德行東路269號,臺北市士林區芝山里22鄰德行東路269號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
309005.141,2770542.815,臺北市信義區中坡南路62號,臺北市信義區大道里22鄰中坡南路62號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
308135.727,2769767.988,臺北市信義區信義路6段37號1樓,臺北市信義區安康里13鄰信義路六段37號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
305973.746,2768403.819,台北市和平東路三段255號,臺北市信義區黎平里5鄰和平東路三段255號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
207066.650,2651480.380,彰化縣員林鎮大同路二段37巷10號,彰化縣員林鎮三愛里4鄰大同路二段37巷10號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
192677.280,2660874.290,彰化縣鹿港鎮中山路59號,彰化縣鹿港鎮長興里5鄰中山路59號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
183298.020,2511212.820,高雄市仁武區中華路205號,高雄市仁武區仁武里15鄰中華路205號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
305049.446,2765763.684,台北市興隆路二段13號1樓,臺北市文山區興豐里9鄰興隆路二段13號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
207573.000,2650718.560,彰化縣員林鎮員東路二段209號,彰化縣員林鎮三條里6鄰員東路二段209號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
305883.207,2770868.107,台北市延吉街57號,臺北市松山區吉仁里3鄰延吉街57號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
304404.795,2766679.519,台北市羅斯福路五段47-1號,臺北市文山區萬盛里3鄰羅斯福路五段47之1號,[臺北市]	 { 模糊比對 } (羅斯福路)	找到符合的[路街名]，(5段)	找到符合的[路段]，(47-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
306263.613,2770972.847,台北市光復南路52號,臺北市松山區復建里9鄰光復南路52號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
203817.270,2664015.380,彰化市中山路2段616號,彰化縣彰化市中山里11鄰中山路二段616號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
303363.338,2770667.669,台北市忠孝東路二段74號,臺北市中正區幸福里16鄰忠孝東路二段74號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
191340.700,2605852.230,嘉義縣民雄鄉西安村安和路96號,嘉義縣民雄鄉西安村21鄰安和路96號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
201774.130,2641628.800,彰化縣北斗鎮復興路200巷40弄8號,彰化縣北斗鎮光復里15鄰復興路377巷40號,[彰化縣]	 { 模糊比對 } (北斗鎮)	找到符合的[鄉鎮市區]，(復興路)	找到符合的[路街名]，(200巷)	找不到符合的[巷]，(200)	找不到符合的[門牌號碼]，進行轉換搜尋[弄視為號]，轉換搜尋找到符合的[門牌號碼]，進行[雙號過濾]，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -160 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
204235.220,2597913.080,嘉義縣竹崎鄉昇平村污水溪1號,嘉義縣竹崎鄉昇平村12鄰昇平1號,[嘉義縣]	 { 模糊比對 } (竹崎鄉)	找到符合的[鄉鎮市區]，(昇平村)	找到符合的[村里]，(污水溪)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(1號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
326541.361,2739293.069,宜蘭市小東路13之2號,宜蘭縣宜蘭市菜園里1鄰小東路13之2號,[宜蘭縣]	 { 完全比對 } 找到符合的門牌地址
206358.389,2681768.132,台中市沙鹿區三民路97號,臺中市沙鹿區竹林里4鄰三民路97號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
303343.187,2772551.806,台北市錦州街132號1樓,臺北市中山區中庄里5鄰錦州街132號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
303238.344,2776287.879,臺北市中山北路5段519號1樓及B1,臺北市士林區福林里14鄰中山北路五段519號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
308320.855,2770735.257,台北市松山路265號,臺北市信義區永春里19鄰松山路265號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306722.324,2763881.859,台北市木新路三段133-2號,臺北市文山區樟腳里13鄰木新路三段133之2號,[臺北市]	 { 模糊比對 } (木新路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(133-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
300956.477,2770268.618,台北市貴陽街二段51號,臺北市萬華區新起里21鄰貴陽街二段51號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306876.347,2771286.484,台北市八德路四段188號,臺北市松山區復盛里23鄰八德路四段188號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306270.556,2769316.175,台北市光復南路563號,臺北市信義區中興里7鄰光復南路563號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
302979.441,2770667.675,台北市青島東路33-2號,臺北市中正區幸福里8鄰青島東路33之2號,[臺北市]	 { 模糊比對 } (青島東路)	找到符合的[路街名]，(33-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
300519.825,2768818.709,台北市萬大路227號,臺北市萬華區新安里18鄰萬大路227號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
300406.057,2780590.240,臺北市北投區光明路61號1樓,臺北市北投區大同里7鄰光明路61號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
306270.985,2771386.396,台北市光復北路46號,臺北市松山區復勢里15鄰光復北路46號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
