X坐標,Y坐標,原地址,結果地址,說明
194129.220,2602998.470,嘉義縣民雄鄉福樂里光明二街228號,嘉義縣民雄鄉福樂村38鄰光明二街228號,[嘉義縣]	 { 模糊比對 } (民雄鄉)	找到符合的[鄉鎮市區]，(福樂里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(光明二街)	找到符合的[路街名]，(228號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
169936.520,2542157.230,台南市崇明路167號,臺南市東區德光里7鄰崇明路167號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
177848.290,2541115.050,臺南市歸仁區歸仁里文化街ㄧ段143號,臺南市歸仁區歸仁里2鄰文化街一段143號,[臺南市]	 { 模糊比對 } (歸仁區)	找到符合的[鄉鎮市區]，(歸仁里)	找到符合的[村里]，(文化街)	找到符合的[路街名]，(ㄧ段)	找不到符合的[路段]，(143號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
194682.440,2632755.430,雲林縣西螺鎮漢光里中正路171巷5號,雲林縣西螺鎮漢光里7鄰中正路171巷5號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
222322.962,2682927.147,台中市豐原區向陽路243號,臺中市豐原區中陽里22鄰向陽路243號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
171581.700,2544517.380,台南市永康區中華路16號,臺南市永康區中華里21鄰中華路16號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
298292.751,2775172.429,新北市蘆洲區仁德里二鄰信義路235巷2號,新北市蘆洲區仁德里2鄰信義路235巷2號,[新北市]	 { 完全比對 } 找到符合的門牌地址
299529.866,2765448.464,新北市中和區連城路273號,新北市中和區建和里20鄰連城路273號,[新北市]	 { 完全比對 } 找到符合的門牌地址
246342.580,2744679.580,新竹市民富街57號,新竹市北區長和里3鄰民富街57號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
169552.026,2613087.849,雲林縣四湖鄉湖寮村下寮67號,雲林縣四湖鄉湖寮村1鄰下寮路67號,[雲林縣]	 { 模糊比對 } (四湖鄉)	找到符合的[鄉鎮市區]，(湖寮村)	找到符合的[村里]，(下寮)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(67號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
196778.330,2618777.940,雲林縣斗南鎮順安街30號,雲林縣斗南鎮南昌里26鄰順安街30號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
194946.640,2623283.520,雲林縣虎尾鎮下溪里大庄37-32號,雲林縣虎尾鎮下溪里11鄰大庄37之32號,[雲林縣]	 { 模糊比對 } (虎尾鎮)	找到符合的[鄉鎮市區]，(下溪里)	找到符合的[村里]，(大庄)	找到符合的[地區]，(37-32號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
203058.780,2622690.020,雲林縣斗六市西平路18-1號,雲林縣斗六市中和里10鄰西平路18之1號,[雲林縣]	 { 模糊比對 } (斗六市)	找到符合的[鄉鎮市區]，(西平路)	找到符合的[路街名]，(18-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
296221.517,2771851.702,新莊區福壽街212號,新北市新莊區和平里19鄰福壽街212號,[新北市]	 { 完全比對 } 找到符合的門牌地址
304588.422,2769081.253,台北大安區瑞安街180巷2號1樓,臺北市大安區龍圖里13鄰瑞安街180巷2號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
205192.290,2500927.440,內埔鄉內田村學人路717號,屏東縣內埔鄉內田村15鄰學人路717號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
180033.710,2578116.300,台南市新營區中山路174號,臺南市新營區民權里1鄰中山路174號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
179493.920,2577743.720,台南市新營區新進路二段96號,臺南市新營區好平里5鄰新進路二段96號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
202458.720,2494284.840,潮州鎮新榮里新生路19-2號,屏東縣潮州鎮新榮里14鄰新生路19之2號,[屏東縣]	 { 模糊比對 } (潮州鎮)	找到符合的[鄉鎮市區]，(新榮里)	找到符合的[村里]，(新生路)	找到符合的[路街名]，(19-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
198650.760,2509023.650,屏東市大連路62-15號,屏東縣屏東市溝美里11鄰大連路62之15號,[屏東縣]	 { 模糊比對 } (屏東市)	找到符合的[鄉鎮市區]，(大連路)	找到符合的[路街名]，(62-15號)	找到符合的[門牌號碼]，進行[雙號過濾]，進行[找最小門牌的號之、之號]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
201237.710,2505502.040,麟洛鄉麟趾村中正路75號,屏東縣麟洛鄉麟趾村9鄰中正路75號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
200767.230,2508993.760,長治鄉新潭村(巷)26-1號,屏東縣長治鄉新潭村18鄰新民街26號之1,[屏東縣]	 { 模糊比對 } (長治鄉)	找到符合的[鄉鎮市區]，(新潭村)	找到符合的[村里]，((巷)	找不到符合的[巷]，())	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(26-1號)	找到符合的[門牌號碼]，進行[雙號過濾]，進行[找最小門牌的號之、之號]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
217375.135,2668554.616,台中市國光路250-1號,臺中市南區積善里1鄰國光路250之1號,[臺中市]	 { 模糊比對 } (國光路)	找到符合的[路街名]，(250-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
170598.220,2542507.020,台南市崇學路198號,臺南市東區崇信里3鄰崇學路198號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
262773.808,2518772.862,台東市光明里13鄰新成街20號,臺東縣臺東市光明里8鄰新成街20號,[臺東縣]	 { 模糊比對 } (臺東市)	找到符合的[鄉鎮市區]，(光明里)	找到符合的[村里]，(新成街)	找到符合的[路街名]，(20號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
197767.680,2507996.970,屏東市民權路40號,屏東縣屏東市平和里13鄰民權路40號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
294418.345,2785026.258,新北市淡水區中山路159-2號1樓,新北市淡水區協元里4鄰中山路159之2號,[新北市]	 { 模糊比對 } (淡水區)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(159-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
252348.530,2741559.650,新竹市光復路一段125號,新竹市東區金山里10鄰光復路一段125號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
246154.830,2743617.390,新竹市四維路96號1樓,新竹市北區育英里25鄰四維路96號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
200533.020,2592087.580,嘉義縣中埔鄉鹽館村下庄仔50號,嘉義縣中埔鄉??村12鄰下庄仔50號,[嘉義縣]	 { 模糊比對 } (中埔鄉)	找到符合的[鄉鎮市區]，(鹽館村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，進行轉換搜尋[地區名+村]，進行轉換搜尋[地區名+里]，轉換搜尋找不到進行[忽略村里]，(下庄仔)	找到符合的[地區]，(50號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
192821.130,2602208.920,嘉義縣民雄鄉建國路3段110號,嘉義縣民雄鄉福樂村23鄰建國路三段110號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
231317.486,2717060.104,苗栗市至公路229號,苗栗縣苗栗市福麗里5鄰至公路227號,[苗栗縣]	 { 模糊比對 } (苗栗市)	找到符合的[鄉鎮市區]，(至公路)	找到符合的[路街名]，(229號)	進行[單號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +10 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -2 號，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
170507.940,2541510.860,台南市崇明路463號,臺南市東區崇德里14鄰崇明路463號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
177773.441,2507360.023,高雄市鼓山區華榮路240-6號,高雄市鼓山區明誠里35鄰華榮路240之6號,[高雄市]	 { 模糊比對 } (鼓山區)	找到符合的[鄉鎮市區]，(華榮路)	找到符合的[路街名]，(240-6號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
297311.151,2775830.935,新北市蘆洲區民族路522號,新北市蘆洲區保新里6鄰民族路522號,[新北市]	 { 完全比對 } 找到符合的門牌地址
218781.300,2672983.222,台中市北屯區北屯路32號,臺中市北屯區北京里9鄰北屯路32號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
302669.002,2766229.224,永和區永利路95號,新北市永和區秀和里18鄰永利路95號,[新北市]	 { 完全比對 } 找到符合的門牌地址
293434.724,2771967.007,泰山區明志路一段468號,新北市泰山區同榮里21鄰明志路一段468號,[新北市]	 { 完全比對 } 找到符合的門牌地址
303928.041,2762984.740,新店區三民路102號,新北市新店區百忍里16鄰三民路102號,[新北市]	 { 完全比對 } 找到符合的門牌地址
297102.962,2775578.841,新北市蘆洲區中正路277號,新北市蘆洲區中原里4鄰中正路277號,[新北市]	 { 完全比對 } 找到符合的門牌地址
176385.310,2577156.140,台南市新營區太北里5-14號,臺南市新營區太北里1鄰太子宮5號之14,[臺南市]	 { 模糊比對 } (新營區)	找到符合的[鄉鎮市區]，(太北里)	找到符合的[村里]，(5-14號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
221324.883,2683205.333,台中市豐原區三豐路167號,臺中市豐原區下街里15鄰三豐路167號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
295714.698,2766884.048,板橋區南雅西路2段9號,新北市板橋區湳興里4鄰南雅西路二段9號,[新北市]	 { 完全比對 } 找到符合的門牌地址
301819.636,2767030.224,永和區中山路1段29號,新北市永和區前溪里8鄰中山路一段29號,[新北市]	 { 完全比對 } 找到符合的門牌地址
170837.550,2543408.710,台南市東寧路331號,臺南市東區東明里1鄰東寧路331號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
185464.970,2599333.680,嘉義縣太保市北港路2段403巷251弄14號,嘉義縣太保市麻寮里25鄰北港路二段403巷251弄14號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
202756.120,2622210.660,雲林縣斗六市永昌西街177號,雲林縣斗六市鎮南里11鄰永昌西街177號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
194292.272,2597901.001,嘉義市東區檜村里1鄰民權路208號,嘉義市東區林森里11鄰民權路208號,[嘉義市]	 { 模糊比對 } (東區)	找到符合的[鄉鎮市區]，(檜村里)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找不到進行[忽略村里]，(民權路)	找到符合的[路街名]，(208號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
202893.850,2494894.510,屏東縣潮州鎮永坤路137號,屏東縣潮州鎮三共里38鄰永坤路137號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
171035.980,2542388.420,台南市東門路3段3-1號,臺南市東區自強里8鄰東門路三段3號之1,[臺南市]	 { 模糊比對 } (東門路)	找到符合的[路街名]，(3段)	找到符合的[路段]，(3-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
169396.330,2543179.630,台南市東門路1段96號,臺南市東區泉南里6鄰東門路一段96號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
166636.890,2539983.980,台南市明興路114號,臺南市南區南都里17鄰明興路114號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
240507.613,2731304.335,頭份鎮忠孝一路3號,苗栗縣頭份鎮東庄里11鄰忠孝一路3號,[苗栗縣]	 { 完全比對 } 找到符合的門牌地址
203407.420,2593301.140,嘉義縣中埔鄉社口村檨仔林66-2號,嘉義縣中埔鄉社口村22鄰[木羡]仔林66號之2,[嘉義縣]	 { 模糊比對 } (中埔鄉)	找到符合的[鄉鎮市區]，(社口村)	找到符合的[村里]，(檨仔林)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(66-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
296656.334,2768208.761,板橋區新海路三十號,新北市板橋區文德里1鄰新海路30號,[新北市]	 { 完全比對 } 找到符合的門牌地址
304297.690,2761595.630,新店區環河路15號,新北市新店區張南里8鄰環河路15號,[新北市]	 { 完全比對 } 找到符合的門牌地址
304409.323,2766379.806,台北市文山區興隆路一段1號1樓,臺北市文山區萬盛里10鄰興隆路一段1號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
186518.450,2633390.440,雲林縣二崙鄉大庄村大庄路50號,雲林縣二崙鄉大庄村6鄰大庄路50號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
168719.090,2544524.650,台南市北忠街146號,臺南市北區玉皇里9鄰北忠街146號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
167367.590,2546518.820,台南市中華北路二段8號,臺南市北區文元里4鄰中華北路二段8號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
174836.920,2626163.130,雲林縣麥寮鄉麥豐村興化寮62號,雲林縣麥寮鄉麥豐村2鄰興化寮60之12號,[雲林縣]	 { 模糊比對 } (麥寮鄉)	找到符合的[鄉鎮市區]，(麥豐村)	找到符合的[村里]，(興化寮)	找到符合的[地區]，(62號)	進行[雙號過濾]，進行[找大於且最接近的門牌號碼]，找到大於輸入的門牌號碼 +8 號，進行[找小於且最接近的門牌號碼]，找到小於輸入的門牌號碼 -2 號，進行[找最小門牌的號之、之號]，模糊比對找到 3 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
184786.935,2628522.461,雲林縣崙背鄉南陽村中山路40-48號,雲林縣崙背鄉南陽村1鄰中山路40號,[雲林縣]	 { 模糊比對 } (崙背鄉)	找到符合的[鄉鎮市區]，(南陽村)	找到符合的[村里]，(中山路)	找到符合的[路街名]，(40-48號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
301228.359,2766691.270,永和區中山路一段259號1樓,新北市永和區和平里21鄰中山路一段259號,[新北市]	 { 完全比對 } 找到符合的門牌地址
215839.472,2674234.123,台中市西屯區成都路325號,臺中市西屯區大鵬里32鄰成都路325號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
181534.263,2629432.220,雲林縣崙背鄉草134號-1,雲林縣崙背鄉五魁村9鄰五常134號,[雲林縣]	 { 模糊比對 } (崙背鄉)	找到符合的[鄉鎮市區]，(草)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(134號)	找到符合的[門牌號碼]，進行[雙號過濾]，模糊比對找到 5 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
204261.000,2622609.080,雲林縣斗六市天祥街77號,雲林縣斗六市成功里7鄰天祥街77號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
196446.970,2618758.230,雲林縣斗南鎮明昌里南昌西路63號,雲林縣斗南鎮明昌里16鄰南昌西路63號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
190384.460,2629750.940,雲林縣二崙鄉崙東村中山路1段199巷6號,雲林縣二崙鄉崙東村5鄰中山路一段199巷6號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
194835.630,2632995.440,雲林縣西螺鎮光華里平和路162號,雲林縣西螺鎮光華里14鄰平和路162號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
178805.068,2502743.886,高雄市新興區新田路39號,高雄市新興區正氣里5鄰新田路39號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
178270.180,2577911.190,臺南市新營區太子路53巷7弄40號,臺南市新營區民榮里39鄰太子路53巷7弄40號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178112.642,2617038.990,雲林縣元長鄉合和村合和40號,雲林縣元長鄉合和村13鄰合和40號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
296683.959,2766193.738,板橋區重慶路194號,新北市板橋區福星里17鄰重慶路194號,[新北市]	 { 完全比對 } 找到符合的門牌地址
202709.890,2495171.230,屏東縣潮州鎮延平路173號,屏東縣潮州鎮三和里14鄰延平路173號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
326587.523,2739388.647,宜蘭市小東路22-6號,宜蘭縣宜蘭市小東里3鄰小東路22之3號,[宜蘭縣]	 { 模糊比對 } (宜蘭市)	找到符合的[鄉鎮市區]，(小東路)	找到符合的[路街名]，(22-6號)	找到符合的[門牌號碼]，進行[雙號過濾]，進行[找小於且最接近門牌的號之、之號]，找到小於輸入的門牌的號之、之號 3 號，模糊比對找到 1 筆符合的門牌地址。
300135.031,2780266.864,台北市北投區大業路394號1樓,臺北市北投區大同里12鄰大業路394號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
297214.126,2765108.959,土城區延平街80號1樓,新北市土城區平和里1鄰延平街80號,[新北市]	 { 完全比對 } 找到符合的門牌地址
301481.181,2761359.779,新店區安康路二段171號1樓,新北市新店區德安里15鄰安康路二段171號,[新北市]	 { 完全比對 } 找到符合的門牌地址
312334.725,2766321.202,深坑區北深路二段八十二號,新北市深坑區埔新里8鄰北深路二段82號,[新北市]	 { 完全比對 } 找到符合的門牌地址
202449.310,2494256.970,屏東縣潮州鎮新生路13-6號,屏東縣潮州鎮新榮里14鄰新生路13之6號,[屏東縣]	 { 模糊比對 } (潮州鎮)	找到符合的[鄉鎮市區]，(新生路)	找到符合的[路街名]，(13-6號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
192951.560,2661716.740,鹿港鎮中正路402之1號,彰化縣鹿港鎮永安里12鄰中正路402之1號,[彰化縣]	 { 完全比對 } 找到符合的門牌地址
170345.150,2542273.180,臺南市崇學路155號,臺南市東區德光里12鄰崇學路155號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
214879.616,2670075.576,台中市南屯路二段2-5號,臺中市南屯區大興里10鄰南屯路二段2號,[臺中市]	 { 模糊比對 } (南屯路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(2-5號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
215558.633,2672974.517,台中市西區忠義街38巷7弄3號,臺中市西區忠誠里13鄰忠義街38巷7弄3號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
172648.600,2564811.890,台南市麻豆區中山路153-2號,臺南市麻豆區新建里1鄰中山路153號之2,[臺南市]	 { 模糊比對 } (麻豆區)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(153-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
194890.320,2594442.330,嘉義縣中埔鄉中山路862號,嘉義縣中埔鄉和美村13鄰中山路五段862號,[嘉義縣]	 { 模糊比對 } (中埔鄉)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(862號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
306741.313,2764027.071,台北市興隆路四段108號,臺北市文山區樟樹里15鄰興隆路四段108號,[臺北市]	 { 完全比對 } 找到符合的門牌地址
180096.665,2502873.879,高雄市苓雅區和平一路149-13號,高雄市苓雅區林南里12鄰和平一路149之13號,[高雄市]	 { 模糊比對 } (苓雅區)	找到符合的[鄉鎮市區]，(和平一路)	找到符合的[路街名]，(149-13號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
310209.589,2649980.313,花蓮縣吉安鄉仁和村海岸路296號,花蓮縣吉安鄉仁和村10鄰海岸路296號,[花蓮縣]	 { 完全比對 } 找到符合的門牌地址
178441.040,2582539.870,台南市後壁區竹新村38-4號,臺南市後壁區竹新里5鄰竹圍後38號之4,[臺南市]	 { 模糊比對 } (後壁區)	找到符合的[鄉鎮市區]，(竹新村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(38-4號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
173655.570,2564758.480,台南市麻豆區東角里民生路17-15號,臺南市麻豆區東角里13鄰民生路17號之15,[臺南市]	 { 模糊比對 } (麻豆區)	找到符合的[鄉鎮市區]，(東角里)	找到符合的[村里]，(民生路)	找到符合的[路街名]，(17-15號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
183897.890,2583135.870,臺南市後壁區頂安里345號,臺南市後壁區頂安里10鄰頂寮345號,[臺南市]	 { 模糊比對 } (後壁區)	找到符合的[鄉鎮市區]，(頂安里)	找到符合的[村里]，(345號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
195123.550,2611068.420,嘉義縣大林鎮四維街138號,嘉義縣大林鎮平林里23鄰四維街138號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
198893.700,2592313.780,嘉義縣中埔鄉裕民村水仔尾5號,嘉義縣中埔鄉裕民村7鄰水仔尾5號,[嘉義縣]	 { 完全比對 } 找到符合的門牌地址
171391.420,2595798.850,嘉義縣朴子市永和里111-4號,嘉義縣朴子市永和里16鄰(應)菜埔111號之4,[嘉義縣]	 { 模糊比對 } (朴子市)	找到符合的[鄉鎮市區]，(永和里)	找到符合的[村里]，(111-4號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
237387.576,2730741.301,竹南鎮中正路159號,苗栗縣竹南鎮正南里18鄰中正路159號,[苗栗縣]	 { 完全比對 } 找到符合的門牌地址
298319.869,2767226.871,板橋區三民路2段204-2號,新北市板橋區福壽里2鄰三民路二段204之2號,[新北市]	 { 模糊比對 } (板橋區)	找到符合的[鄉鎮市區]，(三民路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(204-2號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
205703.070,2681875.460,台中市沙鹿區鹿寮里成功東街92-1號,臺中市沙鹿區鹿寮里18鄰成功東街92號,[臺中市]	 { 模糊比對 } (沙鹿區)	找到符合的[鄉鎮市區]，(鹿寮里)	找到符合的[村里]，(成功東街)	找到符合的[路街名]，(92-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
174283.293,2627650.572,雲林縣麥寮鄉麥豐村明德街58號,雲林縣麥寮鄉麥豐村31鄰明德街58號,[雲林縣]	 { 完全比對 } 找到符合的門牌地址
181085.861,2514442.195,高雄市楠梓區楠梓路71號,高雄市楠梓區享平里8鄰楠梓路71號,[高雄市]	 { 完全比對 } 找到符合的門牌地址
179019.410,2548590.250,台南市新化區中正路515號,臺南市新化區觀音里6鄰中正路515號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178833.500,2578723.360,台南市新營區新北街56號,臺南市新營區新北里28鄰新北街56號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
263927.751,2515824.774,台東市中華路二段337號,臺東縣臺東市豐谷里13鄰中華路二段337號,[臺東縣]	 { 模糊比對 } (臺東市)	找到符合的[鄉鎮市區]，(中華路)	找到符合的[路街名]，(2段)	找到符合的[路段]，(337號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
196872.780,2508626.920,屏東市重慶路211號,屏東縣屏東市永城里17鄰重慶路211號,[屏東縣]	 { 完全比對 } 找到符合的門牌地址
179701.900,2571101.610,六甲區菁埔村林鳳營317號,臺南市六甲區菁埔里2鄰林鳳營317號,[臺南市]	 { 模糊比對 } (六甲區)	找到符合的[鄉鎮市區]，(菁埔村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(林鳳營)	找到符合的[地區]，(317號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
187330.340,2574290.120,台南市柳營區旭山村山仔腳47-10號,臺南市柳營區旭山里20鄰山子?47號之10,[臺南市]	 { 模糊比對 } (柳營區)	找到符合的[鄉鎮市區]，(旭山村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(山仔腳)	找不到符合的[地區]，轉換搜尋找不到符合的[地區]，(47-10號)	找到符合的[門牌號碼]，進行[單號過濾]，進行[找最小門牌的號之、之號]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
247761.890,2743935.160,新竹市南大路48號,新竹市東區公園里2鄰南大路48號,[新竹市]	 { 完全比對 } 找到符合的門牌地址
194996.108,2596818.589,嘉義市體育路67-1號,嘉義市東區新開里3鄰體育路67號,[嘉義市]	 { 模糊比對 } (體育路)	找到符合的[路街名]，(67-1號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
174854.140,2545154.230,台南市永康區大灣路340號,臺南市永康區大灣里16鄰大灣路340號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
177260.930,2540836.740,台南市歸仁區中山路132號,臺南市歸仁區後市里26鄰中山路二段132號,[臺南市]	 { 模糊比對 } (歸仁區)	找到符合的[鄉鎮市區]，(中山路)	找到符合的[路街名]，(132號)	找到符合的[門牌號碼]，進行[雙號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
219625.740,2671433.450,台中市太平區中山路四段223號,臺中市太平區新福里20鄰中山路四段223號,[臺中市]	 { 完全比對 } 找到符合的門牌地址
184061.050,2570250.350,台南市六甲區甲東村曾文街49-3號,臺南市六甲區甲東里9鄰曾文街49號之3,[臺南市]	 { 模糊比對 } (六甲區)	找到符合的[鄉鎮市區]，(甲東村)	找不到符合的[村里]，進行轉換搜尋[村變成里，里變成村]，轉換搜尋找到符合的[村里]，(曾文街)	找到符合的[路街名]，(49-3號)	找到符合的[門牌號碼]，模糊比對找到 1 筆符合的門牌地址。
166054.110,2570052.750,台南市學甲區中正路140號,臺南市學甲區仁得里10鄰中正路140號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
178979.880,2578402.400,台南市新營區進修街99號,臺南市新營區民生里19鄰進修街99號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
180569.540,2578905.650,台南市新營區民治路6之43號,臺南市新營區王公里6鄰民治路6之43號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
189588.820,2589721.010,台南市白河區蓮潭里北埔五十號,臺南市白河區蓮潭里3鄰北埔1之1號,[臺南市]	 { 模糊比對 } (白河區)	找到符合的[鄉鎮市區]，(蓮潭里)	找到符合的[村里]，(北埔)	找到符合的[地區]，(五十號)	進行[找最小門牌的號之、之號]，模糊比對找到 6 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
180207.620,2579851.950,新營區長榮路一段541號,臺南市新營區王公里34鄰長榮路一段541號,[臺南市]	 { 完全比對 } 找到符合的門牌地址
219709.550,2636855.470,南投縣名間鄉員集路130號,南投縣名間鄉南雅村12鄰員集路130號,[南投縣]	 { 完全比對 } 找到符合的門牌地址
180601.840,2578250.940,台南市新營區新進路一段51號,臺南市新營區中營里6鄰新進路51號,[臺南市]	 { 模糊比對 } (新營區)	找到符合的[鄉鎮市區]，(新進路)	找到符合的[路街名]，(1段)	找不到符合的[路段]，(51號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 2 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
251062.571,2747619.662,新竹縣竹北市中正東路350號,新竹縣竹北市福德里14鄰中正東路350號,[新竹縣]	 { 完全比對 } 找到符合的門牌地址
195636.940,2501883.690,屏東縣萬丹鄉社皮村31-26號,屏東縣萬丹鄉社皮村13鄰大吉路31號,[屏東縣]	 { 模糊比對 } (萬丹鄉)	找到符合的[鄉鎮市區]，(社皮村)	找到符合的[村里]，(31-26號)	找到符合的[門牌號碼]，進行[單號過濾]，模糊比對找到 5 筆符合的門牌地址。( 限制回傳 1 筆門牌地址 )
,,彰化縣鋇靜修路49-3號,,查無符合門牌地址
